label,area,soil_type,ph,n,p,k,humidity,temperature,rainfall
peas & beans (pulses),100.9,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
peas & beans (pulses),138.5,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
tobacco,292.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
tapioca,307.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
potato,376.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
cotton(lint),618.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
soyabean,1266.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
sugarcane,1379.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
maize,1884.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
rapeseed &mustard,2494.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
sesamum,3985.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
maize,5493.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
rice,55880.0,,5.7,54.0,15.0,34.0,74.08,22.95,1562.48
maize,,clay,6.95,145.0,40.0,96.0,33.67,20.37,1562.75
maize,,clay,6.43,78.0,91.0,105.0,63.95,21.77,1562.79
wheat,,sandy,7.96,116.0,31.0,109.0,43.37,20.89,1562.97
sugarcane,,loamy,7.97,154.0,59.0,94.0,84.05,25.39,1563.08
wheat,,silt,5.65,178.0,84.0,50.0,68.81,32.77,1563.11
maize,,sandy,5.33,51.0,63.0,47.0,48.63,39.74,1563.47
cotton,,sandy,6.16,68.0,58.0,147.0,51.27,34.54,1563.57
potato,,sandy,6.83,62.0,15.0,73.0,58.4,13.54,1563.66
sugarcane,,clay,5.92,72.0,66.0,122.0,74.5,33.81,1563.69
cotton,,clay,5.18,49.0,80.0,74.0,79.98,33.14,1563.81
sunflower,1520.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
mesta,2000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
other kharif pulses,2000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
other cereals,4200.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
sweet potato,4432.2,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
jute,6000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
turmeric,12876.75,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
horse-gram,13000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
ginger,23153.07,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
banana,26969.8,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
other  rabi pulses,29000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
safflower,29480.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
other cereals,52000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
niger seed,73000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
sugarcane,91930.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
dry chillies,98537.8,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
barley,116100.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
linseed,119000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
small millets,132000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
onion,150839.21,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
garlic,156880.15,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
potato,159997.16,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
jowar,221000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
moong(green gram),224000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
groundnut,254000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
coriander,275762.83,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
bajra,279000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
sesamum,382000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
peas & beans (pulses),507000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
masoor,575000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
cotton(lint),600000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
arhar/tur,692000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
rapeseed &mustard,711000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
urad,1168000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
maize,1264000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
rice,2260000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
gram,3223000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
soyabean,5402000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
wheat,6423000.0,,7.4,70.0,40.0,20.0,51.96,25.45,1563.81
maize,,clay,8.18,167.0,70.0,105.0,53.96,10.82,1563.9
bajra,207.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
sunflower,278.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
castor seed,660.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
jowar,948.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
other kharif pulses,1279.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
moong(green gram),1490.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
soyabean,1555.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
sannhamp,2015.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
cardamom,2674.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
moong(green gram),3269.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
arhar/tur,3630.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
small millets,5046.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
horse-gram,5645.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
barley,6116.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
niger seed,6512.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
arecanut,8058.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
mesta,9689.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
moong(green gram),9959.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
safflower,10800.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
turmeric,12481.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
ragi,12607.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
linseed,16486.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
urad,16694.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
coconut,24273.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
khesari,25261.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
gram,25485.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
sugarcane,25797.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
cotton(lint),26000.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
groundnut,29615.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
maize,35469.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
masoor,51202.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
dry chillies,64034.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
urad,69271.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
sesamum,127913.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
potato,284015.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
rapeseed &mustard,327123.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
wheat,367374.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
rice,423121.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
jute,641574.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
rice,1206829.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
rice,4270328.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
niger seed,50808100.0,,6.2,85.0,40.0,45.0,72.28,25.85,1564.19
wheat,,silt,7.33,95.0,56.0,97.0,33.9,24.14,1564.74
cotton,,sandy,7.9,131.0,29.0,91.0,72.48,26.85,1565.39
sugarcane,,loamy,8.02,55.0,60.0,80.0,73.63,32.72,1565.45
sugarcane,,clay,5.37,91.0,60.0,94.0,51.88,38.39,1565.46
sugarcane,,loamy,6.45,71.0,54.0,21.0,34.76,16.48,1565.46
maize,,sandy,7.27,123.0,28.0,24.0,76.85,11.45,1566.17
rice,,clay,5.69,126.0,69.0,78.0,58.43,19.91,1566.37
sugarcane,,sandy,7.49,135.0,69.0,88.0,86.22,27.72,1566.45
tobacco,9.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
castor seed,12.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
jute,35.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
coconut,55.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
bajra,96.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
safflower,100.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
moong(green gram),153.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
horse-gram,345.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
sannhamp,471.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
mesta,556.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
sunflower,629.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
turmeric,1030.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
garlic,1091.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
ginger,1162.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
coriander,1431.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
sweet potato,1666.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
potato,1741.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
barley,1786.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
urad,1796.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
jowar,1966.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
bajra,2008.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
cotton(lint),2692.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
moong(green gram),2728.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
other  rabi pulses,2772.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
moong(green gram),3554.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
other kharif pulses,4213.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
onion,4395.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
ragi,4466.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
dry chillies,4913.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
potato,8937.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
peas & beans (pulses),11655.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
linseed,13004.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
masoor,14347.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
sesamum,14952.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
groundnut,22102.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
horse-gram,25983.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
sugarcane,31237.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
rapeseed &mustard,35026.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
arhar/tur,35774.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
niger seed,36318.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
small millets,63110.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
urad,74267.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
soyabean,75112.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
wheat,116274.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
maize,130433.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
khesari,188588.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
gram,419934.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
rice,4266022.0,,6.5,70.0,35.0,20.0,60.28,26.33,1567.15
maize,,clay,6.65,97.0,18.0,132.0,81.8,35.23,1567.47
wheat,,sandy,6.24,103.0,64.0,25.0,48.26,20.24,1567.72
bajra,1.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
onion,1.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
turmeric,2.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
dry chillies,3.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
sesamum,3.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
sweet potato,3.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
other  rabi pulses,4.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
groundnut,5.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
sesamum,5.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
sweet potato,5.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
bajra,6.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
small millets,8.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
moong(green gram),9.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
ragi,34.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
arecanut,55.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
groundnut,55.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
other  rabi pulses,58.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
urad,72.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
sesamum,100.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
cotton(lint),118.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
cashewnut,143.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
urad,206.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
tapioca,209.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
tobacco,209.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
groundnut,239.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
banana,246.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
urad,574.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
moong(green gram),1039.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
sugarcane,1821.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
coconut,1941.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
rice,3817.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
rice,3941.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
rice,8505.0,,7.0,88.0,55.0,40.0,75.71,28.11,1567.72
maize,,loamy,7.52,148.0,25.0,62.0,76.72,23.79,1567.92
rice,,silt,6.59,119.0,86.0,129.0,73.33,13.01,1567.97
cotton,,sandy,6.87,122.0,64.0,138.0,64.86,19.04,1568.02
cotton,,loamy,6.08,176.0,72.0,147.0,85.33,27.22,1568.07
ragi,394.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
black pepper,589.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
sugarcane,1210.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
groundnut,3291.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
coconut,25160.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
rice,52442.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
cashewnut,54858.0,,6.2,65.0,25.0,45.0,73.16,27.38,1568.21
cotton,,loamy,6.63,179.0,30.0,75.0,35.23,35.91,1569.05
cotton(lint),5.7,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
jowar,280.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
ragi,350.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
castor seed,360.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
sunflower,360.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
other cereals,450.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
moong(green gram),480.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
horse-gram,540.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
barley,560.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
cowpea(lobia),560.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
bajra,710.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
gram,760.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
urad,830.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
groundnut,1050.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
other cereals,1280.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
sweet potato,1880.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
mesta,1960.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
masoor,2210.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
peas & beans (pulses),2300.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
sunflower,2370.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
other oilseeds,2550.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
tapioca,2750.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
jute,3080.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
arhar/tur,3210.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
wheat,3430.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
sesamum,3740.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
ginger,4020.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
sugarcane,4450.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
maize,5390.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
rice,5670.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
linseed,5860.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
peas & beans (pulses),7290.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
potato,7540.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
small millets,8830.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
other  rabi pulses,10830.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
other kharif pulses,11300.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
soyabean,25170.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
rapeseed &mustard,27490.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
maize,63740.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
rice,211280.0,,5.8,56.0,16.0,36.0,76.56,18.3,1569.19
potato,,loamy,6.68,113.0,24.0,139.0,37.47,39.89,1569.23
maize,,sandy,7.74,88.0,73.0,66.0,87.86,21.45,1569.24
wheat,,sandy,5.13,89.0,79.0,88.0,34.25,23.19,1569.28
cotton,,silt,6.69,146.0,67.0,127.0,38.11,15.12,1569.36
wheat,,clay,6.64,59.0,75.0,107.0,32.5,28.85,1569.37
wheat,,sandy,4.91,131.0,41.0,90.0,82.71,21.41,1569.39
potato,,sandy,4.91,119.0,35.0,90.0,66.28,30.14,1569.41
wheat,,silt,7.47,87.0,60.0,132.0,56.27,30.73,1569.69
rice,,loamy,7.78,136.0,24.0,72.0,59.79,39.06,1570.21
potato,,loamy,5.29,86.0,85.0,43.0,30.94,14.25,1570.24
potato,,clay,5.41,92.0,83.0,112.0,36.8,38.62,1570.27
cotton,,silt,4.88,41.0,37.0,38.0,68.43,16.93,1570.68
wheat,,clay,7.82,90.0,21.0,82.0,54.55,19.08,1570.7
sugarcane,,sandy,5.52,128.0,27.0,93.0,57.69,36.37,1571.02
sugarcane,,sandy,7.15,139.0,73.0,130.0,74.12,24.39,1571.17
horse-gram,90.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
ragi,114.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
maize,177.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
wheat,1461.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
groundnut,2140.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
jute,3910.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
maize,3971.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
sesamum,4517.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
sesamum,5247.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
potato,5779.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
urad,5980.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
rapeseed &mustard,10335.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
sugarcane,14499.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
sesamum,16749.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
ragi,20228.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
moong(green gram),24786.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
groundnut,27791.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
urad,29714.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
niger seed,31844.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
ragi,34666.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
groundnut,36351.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
moong(green gram),41861.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
horse-gram,44164.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
urad,76386.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
maize,98714.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
moong(green gram),147141.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
rice,236000.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
rice,536000.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
rice,3233000.0,,6.3,67.0,26.0,32.0,73.33,26.08,1571.55
sugarcane,,silt,5.99,63.0,21.0,51.0,63.79,20.64,1571.57
wheat,,loamy,6.69,146.0,36.0,28.0,53.46,32.42,1571.62
sugarcane,,loamy,7.79,66.0,20.0,71.0,78.9,16.14,1572.1
wheat,,clay,5.82,56.0,57.0,124.0,57.77,18.68,1572.14
rice,,clay,7.18,152.0,98.0,37.0,48.75,13.03,1573.2
potato,,sandy,7.01,100.0,64.0,91.0,30.21,17.41,1573.54
wheat,,clay,7.2,119.0,74.0,125.0,62.72,25.02,1573.73
potato,,loamy,7.6,125.0,28.0,101.0,63.31,37.38,1574.52
maize,,loamy,7.34,77.0,37.0,80.0,34.23,36.23,1575.28
potato,,clay,4.83,118.0,55.0,123.0,47.46,16.74,1575.31
potato,,silt,7.52,63.0,29.0,112.0,84.16,24.88,1575.42
castor seed,185.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
safflower,215.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
ginger,780.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
other kharif pulses,1161.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
sweet potato,1324.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
groundnut,1734.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
sesamum,2298.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
dry chillies,2364.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
jowar,2399.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
sweet potato,2437.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
garlic,2522.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
turmeric,2610.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
bajra,2960.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
sannhamp,3358.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
other  rabi pulses,4159.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
small millets,7833.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
moong(green gram),8587.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
ragi,11435.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
barley,14529.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
onion,14805.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
mesta,19019.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
urad,21445.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
sunflower,22052.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
peas & beans (pulses),23768.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
linseed,25957.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
arhar/tur,28141.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
potato,60334.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
gram,61205.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
rapeseed &mustard,85265.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
potato,91591.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
khesari,97195.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
rice,105526.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
sugarcane,111902.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
jute,131949.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
moong(green gram),162664.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
masoor,163773.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
maize,189214.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
maize,206266.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
maize,244993.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
rice,546872.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
wheat,2158345.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
rice,2842875.0,,7.2,85.0,30.0,25.0,65.17,25.16,1575.54
rice,,clay,6.75,156.0,52.0,34.0,80.67,37.42,1575.89
sugarcane,,loamy,5.81,58.0,74.0,30.0,64.64,30.24,1576.09
potato,,loamy,4.95,144.0,53.0,21.0,40.99,13.91,1576.11
wheat,,loamy,7.38,170.0,58.0,32.0,76.39,36.06,1576.2
tapioca,65.0,,5.7,54.0,15.0,34.0,78.49,22.79,1576.57
rice,131.0,,5.7,54.0,15.0,34.0,78.49,22.79,1576.57
cotton(lint),207.0,,5.7,54.0,15.0,34.0,78.49,22.79,1576.57
potato,269.0,,5.7,54.0,15.0,34.0,78.49,22.79,1576.57
maize,385.0,,5.7,54.0,15.0,34.0,78.49,22.79,1576.57
