label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
4.0,17.76,16.98,10.01,7.09,22.55,109.07,92.43,1.0
4.0,14.8,14.8,9.3,7.22,21.39,111.29,93.89,1.05
4.0,15.83,16.14,9.24,7.1,22.67,108.96,93.08,1.0
4.0,17.01,16.68,9.77,7.09,20.9,108.04,93.23,0.99
4.0,17.64,12.92,9.58,7.1,23.21,107.45,93.09,0.97
4.0,17.43,17.45,10.75,7.13,21.63,112.51,92.7,1.04
4.0,20.22,14.59,9.6,7.01,21.2,108.96,92.96,1.03
4.0,15.85,18.32,9.58,7.3,21.32,109.68,93.35,1.02
4.0,15.0,12.72,9.93,7.16,21.98,111.51,93.08,1.01
4.0,18.31,17.2,11.81,6.86,22.06,113.62,90.83,1.03
4.0,19.52,15.97,10.57,7.1,22.57,111.91,93.2,1.06
4.0,14.94,13.87,9.43,7.01,22.62,107.03,93.85,0.96
4.0,19.58,18.21,11.77,6.95,22.37,112.63,91.46,1.03
4.0,16.17,18.09,12.23,7.08,22.65,114.8,91.12,1.04
4.0,16.93,14.01,8.63,7.15,22.54,106.94,93.03,1.03
4.0,17.69,14.01,8.91,7.24,22.08,108.29,93.76,1.0
4.0,19.14,18.11,10.65,6.91,21.76,110.75,92.69,1.01
4.0,25.42,16.87,11.13,7.19,23.5,112.18,91.29,1.0
4.0,13.88,20.61,11.77,7.1,22.99,114.43,91.99,1.03
4.0,18.01,16.69,12.84,7.13,21.31,116.18,89.06,1.08
4.0,15.73,13.29,9.17,7.08,22.3,109.02,93.06,1.0
4.0,20.48,15.53,12.71,7.27,22.75,113.15,91.47,1.03
4.0,13.84,13.88,7.75,7.16,22.71,108.1,94.16,1.02
4.0,17.93,13.04,10.25,7.06,23.57,108.81,93.69,0.99
4.0,16.58,17.61,10.48,7.2,21.23,110.78,92.57,1.02
4.0,14.33,14.79,8.58,7.16,22.37,110.26,93.83,1.02
4.0,19.64,18.73,13.57,6.82,22.39,114.9,88.65,1.05
4.0,11.93,17.52,8.14,7.2,22.18,109.55,94.02,1.03
4.0,19.57,13.05,10.44,7.08,20.95,110.99,93.3,1.04
4.0,18.57,16.32,8.89,7.08,22.38,108.47,93.5,1.02
4.0,16.52,16.94,9.63,7.29,22.16,109.63,93.38,1.04
4.0,19.16,16.19,10.55,7.09,23.35,113.19,92.87,1.05
4.0,17.62,17.57,10.3,7.04,22.38,112.3,92.54,1.04
4.0,14.32,11.87,10.28,7.1,23.64,112.73,92.96,1.03
4.0,18.77,16.22,9.9,7.15,21.9,110.44,91.96,1.0
4.0,13.8,19.68,11.3,7.07,22.96,115.35,91.74,1.03
4.0,23.87,17.62,10.33,7.04,21.47,109.05,92.83,1.02
4.0,17.52,15.57,8.6,7.33,22.9,108.58,93.63,0.99
4.0,19.84,13.1,9.38,7.0,22.8,109.07,93.69,1.03
4.0,24.05,16.39,11.78,7.23,21.1,110.51,91.93,1.03
4.0,16.64,14.03,8.97,7.1,23.02,109.63,93.67,1.02
4.0,19.34,15.73,11.96,7.22,24.05,111.61,91.9,1.03
4.0,24.44,15.58,12.21,7.07,22.36,107.42,89.82,1.05
4.0,19.43,12.2,9.91,7.08,22.2,110.81,92.83,1.01
4.0,18.26,14.43,9.38,7.05,22.41,108.08,92.4,1.02
4.0,15.82,12.85,10.43,7.2,22.52,112.52,92.97,1.03
4.0,15.04,16.67,10.09,6.99,21.74,111.06,92.38,1.0
4.0,16.91,16.97,9.18,6.99,21.96,109.74,92.98,1.01
4.0,14.62,14.06,9.71,7.08,21.39,111.48,92.19,1.01
4.0,23.61,13.45,11.62,7.07,22.52,111.1,91.63,1.03
4.0,18.19,16.13,9.57,6.96,22.32,110.06,93.08,1.0
4.0,13.32,16.97,10.05,7.07,20.66,113.14,92.66,1.04
4.0,23.1,17.06,11.34,7.27,24.1,111.06,92.72,1.03
4.0,15.59,13.8,8.46,7.31,23.32,108.71,94.01,1.02
4.0,15.3,15.94,9.87,7.19,23.49,110.52,92.35,1.01
4.0,14.68,17.8,8.39,7.1,22.82,109.96,93.81,1.02
4.0,18.24,13.81,10.53,7.12,21.58,111.84,92.9,1.03
4.0,21.36,18.45,11.56,6.95,22.7,112.53,92.35,1.06
4.0,17.33,15.02,10.07,7.3,23.45,111.5,92.6,1.0
4.0,11.35,18.45,8.41,7.27,22.57,106.88,93.75,1.01
4.0,16.18,18.27,9.38,7.28,22.1,108.09,93.1,0.99
4.0,20.05,16.2,10.19,7.39,19.92,109.42,93.24,1.02
4.0,17.84,13.98,10.0,6.99,22.62,110.51,92.78,1.01
4.0,17.49,14.1,10.81,7.05,23.82,111.7,92.49,1.03
4.0,21.58,14.17,11.74,7.13,22.03,110.61,91.62,1.02
4.0,20.08,13.07,8.96,7.21,23.57,107.9,93.45,0.99
4.0,18.25,17.28,9.43,7.16,22.63,108.59,93.23,1.01
4.0,16.89,21.02,10.07,7.15,21.25,110.64,92.35,1.02
4.0,16.41,14.95,10.45,7.16,22.79,111.23,92.27,1.01
4.0,13.12,12.98,9.21,7.03,23.05,111.01,93.31,1.01
4.0,19.19,16.02,10.41,7.12,22.31,105.9,93.26,0.98
4.0,14.98,14.29,9.45,7.21,21.69,110.09,93.79,1.01
4.0,15.91,16.71,10.15,7.26,22.66,111.13,92.77,1.05
4.0,20.58,14.81,9.6,7.19,21.54,109.76,93.18,1.02
4.0,22.1,15.2,9.72,7.2,24.37,108.51,93.03,0.99
4.0,21.58,17.78,11.13,7.2,21.54,111.21,92.47,1.02
4.0,15.12,14.22,9.65,7.09,20.77,112.59,93.26,1.04
4.0,19.41,17.06,9.67,7.37,21.96,106.19,92.6,1.0
4.0,17.38,14.83,10.85,7.13,23.08,113.21,92.41,1.05
4.0,17.38,15.48,9.62,7.26,22.44,109.4,92.57,1.01
4.0,16.74,16.32,10.5,7.05,22.85,110.34,91.37,1.0
4.0,23.36,17.03,11.1,7.16,21.8,109.58,92.14,1.04
4.0,20.18,16.79,10.7,7.43,22.22,110.07,92.51,1.01
4.0,15.45,11.38,8.84,7.35,22.58,109.7,93.64,1.0
4.0,18.06,14.41,9.96,7.13,21.12,111.2,92.62,1.01
4.0,21.13,18.47,12.05,6.86,22.21,111.64,90.21,1.03
4.0,21.0,15.33,10.61,7.2,20.9,108.19,92.06,1.04
4.0,12.74,17.09,7.98,7.1,22.15,110.65,94.26,1.04
4.0,13.11,14.12,7.7,7.17,21.55,106.31,94.12,1.03
4.0,19.71,16.11,9.89,7.2,22.19,109.83,93.28,1.03
4.0,13.15,15.55,10.06,7.06,21.91,112.86,92.87,1.03
4.0,20.19,17.69,9.93,7.07,21.14,110.45,93.19,1.04
4.0,16.96,19.38,10.62,6.96,21.63,112.18,91.99,1.03
4.0,16.33,15.47,9.4,7.02,22.13,110.19,93.28,1.03
4.0,18.22,14.36,9.42,7.25,22.41,109.35,93.57,1.0
4.0,17.7,17.41,9.96,7.06,21.84,110.87,92.74,1.03
4.0,17.99,13.16,11.03,7.03,22.4,111.67,92.06,1.01
4.0,15.36,17.88,7.93,7.19,21.89,106.83,93.98,1.02
4.0,14.16,14.42,7.79,7.06,22.8,106.49,93.87,0.98
4.0,12.37,15.96,8.38,7.2,22.69,109.85,93.85,1.02
4.0,16.61,14.44,10.58,7.28,21.82,111.73,93.14,1.03
4.0,18.11,14.28,10.96,6.89,22.08,110.79,91.66,0.99
4.0,19.5,10.97,10.7,7.08,21.71,110.7,92.68,1.0
4.0,16.57,13.65,9.26,6.94,22.31,108.96,93.06,0.99
4.0,15.1,12.67,7.91,7.21,22.33,106.64,94.09,1.0
4.0,17.6,13.3,9.85,7.06,21.78,110.63,92.6,1.01
4.0,19.71,15.86,10.82,7.13,22.6,111.52,92.41,1.02
4.0,17.01,13.49,9.35,7.35,23.33,110.46,92.98,0.99
4.0,14.74,17.59,9.28,7.3,22.61,110.09,93.16,1.02
4.0,14.25,14.4,8.13,7.23,22.77,108.62,93.73,0.98
4.0,18.55,17.35,10.97,7.11,22.35,109.36,90.83,0.99
4.0,16.79,16.53,10.06,7.18,22.56,109.29,92.37,0.99
4.0,21.8,17.1,11.13,7.15,20.98,110.16,92.08,1.03
4.0,18.36,14.46,9.97,7.22,22.53,108.91,93.54,0.99
4.0,20.06,15.37,10.86,7.15,21.97,112.99,92.56,1.04
4.0,17.09,17.83,10.76,7.06,21.3,112.39,91.93,1.01
4.0,16.12,15.85,8.8,6.87,21.88,109.92,93.61,1.02
4.0,14.25,16.53,9.21,7.07,23.05,111.76,93.39,1.03
4.0,15.88,14.92,9.62,6.99,23.37,110.47,93.03,1.02
4.0,19.44,15.22,9.59,7.02,22.43,111.36,93.41,1.05
4.0,18.97,15.11,9.72,7.09,23.33,109.61,92.91,1.02
4.0,19.5,13.48,10.98,7.01,21.6,114.02,92.43,1.04
4.0,18.64,12.55,11.42,7.14,21.06,112.21,91.71,1.03
4.0,20.04,15.67,9.39,6.98,22.15,110.02,93.08,1.02
4.0,23.23,15.18,11.66,7.16,22.58,107.97,92.7,0.99
4.0,20.74,20.92,9.78,6.99,22.89,109.67,92.12,0.99
4.0,13.17,15.47,8.93,7.17,21.85,109.74,93.51,1.02
4.0,19.35,16.63,12.02,7.12,20.84,112.99,91.72,1.01
4.0,14.85,12.63,8.95,7.27,23.32,108.46,93.5,1.0
4.0,14.21,16.09,8.9,6.98,21.76,107.96,93.44,1.01
4.0,18.27,15.26,8.25,7.31,21.72,101.78,93.14,0.93
4.0,14.93,16.52,9.02,7.21,21.61,108.95,93.12,1.01
4.0,15.93,13.89,8.56,7.1,21.06,106.55,94.05,1.01
4.0,16.05,17.75,9.17,7.37,22.21,108.7,93.33,0.99
4.0,14.13,15.8,9.34,7.36,22.58,111.44,93.27,1.05
4.0,19.86,12.45,9.75,7.17,22.46,107.38,93.25,0.99
4.0,17.9,17.03,9.22,7.38,21.14,108.3,93.18,1.0
4.0,22.88,15.65,12.86,7.08,23.26,112.78,89.67,1.04
4.0,15.68,21.31,9.41,7.05,23.17,109.88,93.23,1.0
4.0,16.94,13.72,10.15,7.28,22.62,110.29,92.72,1.0
4.0,25.9,14.95,12.26,6.94,22.67,106.99,92.65,1.01
4.0,14.49,17.23,8.78,7.2,23.03,109.87,93.48,1.01
4.0,15.97,13.93,10.25,7.11,23.46,111.36,92.15,1.03
4.0,20.65,13.94,11.75,7.3,22.74,110.75,92.61,1.02
4.0,16.47,17.9,10.1,7.35,21.99,111.39,92.53,1.02
4.0,17.67,16.32,8.81,7.09,23.5,108.28,92.62,1.01
4.0,17.45,14.37,10.4,7.07,22.45,110.56,92.94,1.02
4.0,17.76,13.61,9.73,7.15,22.24,109.89,93.47,1.02
4.0,15.81,14.82,8.89,7.26,24.79,107.94,93.52,1.0
4.0,17.49,16.22,9.91,7.2,22.38,109.35,92.44,1.01
4.0,16.32,13.84,10.24,7.0,22.02,111.73,92.84,1.01
4.0,21.32,15.79,11.92,7.19,22.32,112.56,90.79,1.05
4.0,19.44,14.67,9.15,7.15,22.16,108.41,93.51,1.01
4.0,19.86,14.26,9.62,7.31,21.51,108.33,93.45,1.0
4.0,17.32,12.88,8.48,6.99,22.22,108.5,93.85,1.04
4.0,18.87,13.38,11.21,7.19,23.99,110.73,92.51,1.05
4.0,21.77,15.98,13.44,7.37,21.92,112.39,90.64,1.04
4.0,15.57,19.54,10.08,7.22,22.75,112.87,93.36,1.06
4.0,15.53,16.27,8.65,7.19,22.64,108.27,93.94,1.01
4.0,16.31,12.45,9.52,7.22,23.42,110.99,93.6,1.02
4.0,18.2,14.99,10.55,7.28,21.91,111.32,92.28,1.02
4.0,23.47,13.77,10.57,7.08,21.78,111.25,92.35,1.01
4.0,15.87,14.84,9.94,7.3,24.1,109.82,92.75,1.02
4.0,17.76,18.04,10.13,7.2,22.15,109.09,92.17,1.0
4.0,15.62,17.85,8.96,7.28,20.42,108.35,93.91,1.01
4.0,21.13,15.9,11.67,7.03,24.02,112.29,91.01,1.05
4.0,21.85,12.53,12.76,7.03,21.89,112.05,90.57,1.03
4.0,18.61,17.39,10.62,7.36,20.66,111.13,92.6,1.02
4.0,18.45,14.58,10.63,7.17,22.86,110.82,92.29,1.02
4.0,16.78,13.65,9.89,6.82,22.14,107.98,93.29,1.0
4.0,19.29,11.84,9.94,7.09,23.47,109.89,92.98,1.0
4.0,18.35,16.91,10.37,7.04,20.9,107.45,91.44,1.01
4.0,18.29,15.65,9.07,6.96,22.07,110.54,93.51,1.04
4.0,21.94,15.32,12.61,7.04,21.84,109.22,89.48,1.05
4.0,16.15,15.4,8.9,7.24,21.31,109.62,93.4,1.01
4.0,18.58,15.11,10.32,7.25,21.95,111.03,93.34,1.01
4.0,18.96,19.8,9.21,7.21,22.42,108.69,93.31,1.01
4.0,17.39,16.48,10.3,7.13,23.33,111.84,92.79,1.02
4.0,23.99,16.73,11.68,7.12,22.81,110.8,92.1,1.04
4.0,18.5,12.33,10.63,6.94,23.54,112.04,92.13,1.02
4.0,19.24,21.89,10.99,7.03,20.85,112.82,91.98,1.03
4.0,18.14,14.83,9.7,7.17,21.39,108.84,93.21,1.0
4.0,21.13,15.94,9.86,7.42,21.17,108.18,93.27,1.0
4.0,16.71,16.0,10.2,6.91,23.49,113.14,92.11,1.01
4.0,17.45,14.11,10.55,7.03,22.82,111.67,93.08,1.02
4.0,21.0,13.26,12.23,7.06,23.41,113.74,91.52,1.04
4.0,12.67,14.04,8.83,7.13,22.31,109.9,93.28,1.01
4.0,19.61,13.82,10.78,7.16,21.49,111.81,92.93,1.02
4.0,21.68,12.82,10.73,7.09,21.96,109.86,92.21,0.99
4.0,15.17,14.25,8.9,7.2,22.55,107.59,93.19,1.02
4.0,15.82,15.56,10.31,7.06,22.43,111.9,92.45,1.02
4.0,18.81,14.22,9.47,7.17,22.27,109.79,93.39,1.02
4.0,17.62,12.16,8.85,7.36,23.68,108.42,93.63,1.02
4.0,18.33,14.99,9.12,7.08,21.48,108.59,93.52,1.02
4.0,18.24,15.59,11.02,7.18,23.25,110.86,92.13,1.03
4.0,21.49,14.04,12.1,6.94,21.39,110.53,91.93,1.01
4.0,18.64,17.22,10.43,7.26,23.3,109.35,92.23,1.0
4.0,15.16,12.28,9.73,7.39,22.38,111.13,93.34,1.01
4.0,14.47,14.27,8.1,7.16,23.31,107.34,93.91,1.0
4.0,16.76,14.17,9.53,7.26,22.04,110.46,92.83,1.0
4.0,16.12,12.14,9.26,7.11,22.92,110.17,93.86,1.03
4.0,20.89,14.23,9.26,6.91,21.9,110.04,92.99,1.0
4.0,17.75,15.32,8.97,7.34,21.31,107.69,93.89,1.02
4.0,19.79,14.06,10.66,7.23,22.31,112.17,93.13,1.04
4.0,18.7,18.53,11.01,7.13,21.4,108.49,90.99,0.99
4.0,16.72,14.48,9.57,6.92,22.13,111.88,92.75,1.02
4.0,23.13,14.02,11.04,7.12,22.2,110.37,92.87,1.02
4.0,21.67,14.32,13.31,6.96,21.63,111.21,91.52,1.03
4.0,16.24,16.81,10.11,6.96,21.52,109.77,92.23,1.03
4.0,16.56,18.71,10.6,6.99,22.23,113.36,92.52,1.05
4.0,16.37,17.09,9.1,7.04,22.2,109.84,92.99,1.0
4.0,15.71,12.07,10.99,7.07,21.83,112.07,93.03,1.01
4.0,20.74,15.24,11.41,7.0,23.02,111.07,92.76,1.0
4.0,19.28,12.89,9.31,7.07,21.63,105.52,93.37,0.99
4.0,17.46,14.98,10.04,7.36,21.41,111.79,92.45,0.99
4.0,19.34,13.72,10.38,7.32,22.51,111.17,93.27,1.03
4.0,22.06,15.67,11.17,7.02,21.3,110.84,92.85,1.04
4.0,14.87,13.86,8.59,7.28,22.44,109.25,93.64,1.01
4.0,20.11,17.51,10.22,7.1,22.02,110.55,92.96,1.03
4.0,17.93,19.23,9.8,7.29,22.55,108.8,92.4,0.99
4.0,16.0,11.86,10.01,7.05,21.08,109.87,93.36,0.99
4.0,26.07,17.04,14.53,7.13,22.44,113.88,88.17,1.05
4.0,23.26,17.79,11.65,7.38,20.55,110.03,91.23,1.01
4.0,19.92,14.55,9.61,7.18,22.62,108.82,92.74,1.0
4.0,19.48,13.46,10.37,7.12,22.55,109.51,92.99,1.01
4.0,24.22,16.98,14.62,7.17,21.28,112.56,88.98,1.06
4.0,18.07,16.29,9.43,7.01,21.38,109.24,92.98,0.99
4.0,18.91,18.03,10.91,7.15,22.36,110.0,92.14,1.02
4.0,20.13,14.5,10.95,7.09,22.82,112.19,92.66,1.04
4.0,24.7,15.26,10.48,7.1,22.6,106.75,91.77,0.99
4.0,16.52,16.61,10.19,7.14,23.42,111.57,93.0,1.03
4.0,17.64,13.77,8.49,6.92,23.01,109.07,93.65,1.02
4.0,17.07,12.68,8.61,7.31,22.32,108.91,93.88,1.01
4.0,24.63,16.63,12.35,7.13,20.94,112.47,91.29,1.04
4.0,13.69,13.59,9.61,6.87,24.44,111.54,92.49,1.01
4.0,18.6,16.3,10.52,7.26,22.53,110.76,92.06,1.01
4.0,26.89,17.87,14.12,7.1,22.23,112.09,90.71,1.02
4.0,14.84,14.02,9.65,7.0,21.3,112.41,92.17,1.02
4.0,17.8,19.22,10.18,7.38,21.65,110.02,92.69,1.01
4.0,11.54,14.03,8.8,7.12,21.95,111.71,93.95,1.04
4.0,12.69,15.06,8.05,7.17,23.03,108.31,94.19,1.01
4.0,18.22,15.17,9.96,7.18,22.47,110.3,93.06,1.01
4.0,18.48,17.02,11.2,6.8,23.7,109.88,92.22,1.02
4.0,16.88,16.03,10.59,7.1,21.67,110.0,93.21,1.01
4.0,14.29,13.51,9.59,6.97,21.52,111.23,92.37,1.01
4.0,17.19,16.49,11.7,6.84,23.24,112.74,90.06,1.02
4.0,22.24,20.51,13.67,7.04,22.7,113.26,89.43,1.04
4.0,17.63,18.48,11.06,7.38,22.04,110.65,91.97,1.03
4.0,17.24,14.22,11.28,7.05,21.58,113.94,92.4,1.02
4.0,21.67,16.2,11.01,7.19,22.3,108.43,92.8,1.0
4.0,17.65,15.55,11.06,6.93,22.5,109.55,92.21,0.98
4.0,14.76,16.42,10.33,7.01,22.13,110.16,93.07,1.01
4.0,16.18,15.0,8.53,7.23,21.41,108.32,93.58,1.0
4.0,17.76,14.73,9.22,7.12,22.77,109.13,93.35,1.0
4.0,19.79,14.26,11.05,7.14,20.9,111.42,92.67,1.01
4.0,18.13,16.52,9.9,7.45,23.52,110.04,92.84,1.04
4.0,14.65,12.87,9.28,7.11,24.11,110.55,93.19,1.02
4.0,22.56,16.72,11.08,7.24,22.55,110.47,92.67,1.02
4.0,14.73,13.02,9.47,7.14,21.8,105.66,93.49,0.95
4.0,15.37,16.44,9.88,7.26,21.92,112.0,93.54,1.05
4.0,24.16,16.66,11.83,7.01,22.41,113.21,91.3,1.03
4.0,16.37,14.21,8.79,7.26,23.45,109.32,92.75,1.06
4.0,20.25,14.17,9.94,7.39,22.01,109.82,92.39,1.0
4.0,15.12,15.46,10.15,7.14,22.25,110.42,93.11,0.99
4.0,25.16,17.58,11.9,7.19,22.82,106.6,92.4,1.0
4.0,17.66,15.53,10.93,7.11,22.71,112.5,92.54,1.03
4.0,21.41,17.19,11.57,7.36,23.9,111.26,92.0,1.03
4.0,16.82,15.35,8.74,6.97,22.7,108.3,94.02,1.04
4.0,24.68,16.05,11.31,7.09,22.92,109.32,91.34,1.05
4.0,15.97,12.4,10.08,7.18,23.87,112.34,93.31,1.02
4.0,17.55,16.84,10.28,7.08,22.98,112.32,93.14,1.03
4.0,18.7,18.74,10.74,7.18,23.09,110.24,91.76,1.01
4.0,16.4,17.27,10.66,7.2,20.45,112.41,92.26,1.05
4.0,20.34,16.72,11.65,7.1,21.69,113.23,90.62,1.03
4.0,14.9,15.86,10.28,7.23,21.6,112.46,92.79,1.02
4.0,16.93,16.02,9.12,7.24,21.31,108.34,93.04,0.99
4.0,17.69,17.4,10.64,7.1,21.83,113.42,92.88,1.05
4.0,18.32,13.61,10.11,7.18,22.12,109.77,92.5,1.0
4.0,18.39,17.74,12.05,7.07,23.02,113.69,91.77,1.01
4.0,22.21,15.41,10.98,7.32,23.31,109.08,92.89,1.02
4.0,19.05,14.77,9.64,7.28,21.5,107.66,93.27,1.0
4.0,15.87,13.19,9.37,7.25,23.08,110.9,93.2,1.01
4.0,17.69,13.56,8.89,7.08,21.74,108.47,93.84,1.03
4.0,16.53,17.74,10.65,6.89,22.75,109.86,91.49,1.0
4.0,19.9,16.18,10.65,7.14,22.04,111.04,91.58,1.04
4.0,18.46,17.21,8.22,7.26,22.38,106.31,93.92,1.01
4.0,18.9,18.08,11.08,7.17,22.59,112.15,92.43,1.04
4.0,16.64,17.07,9.29,7.27,20.57,110.26,92.49,0.99
4.0,27.95,16.31,13.93,7.22,22.73,113.19,90.27,1.02
4.0,21.32,14.19,10.31,7.35,24.2,109.98,92.94,1.03
4.0,13.65,14.58,8.88,7.17,22.64,110.96,93.54,1.02
4.0,14.46,15.61,9.19,7.15,22.1,109.78,93.64,1.02
4.0,16.33,15.08,10.0,7.05,21.41,110.51,92.86,1.01
4.0,17.49,19.84,10.61,7.35,21.67,108.96,91.66,1.0
4.0,23.32,14.11,11.63,7.15,22.57,109.3,92.99,1.03
4.0,17.84,12.18,10.24,7.21,22.08,110.86,92.54,1.01
4.0,20.51,18.77,10.51,7.15,23.12,110.85,92.77,1.03
4.0,23.26,15.32,9.28,7.15,21.27,106.18,93.68,1.02
4.0,19.2,14.14,9.15,7.18,21.93,107.55,93.22,0.99
4.0,17.15,16.44,10.1,7.08,20.97,111.07,92.6,1.02
4.0,19.73,13.51,10.31,6.98,23.29,111.05,92.92,1.03
4.0,18.36,13.04,9.49,7.09,24.53,111.63,93.25,1.02
4.0,16.17,16.33,10.05,7.23,21.91,110.31,93.64,1.01
4.0,21.27,13.17,10.53,7.36,23.07,110.02,92.81,1.01
4.0,16.24,18.25,11.09,7.11,21.99,113.34,92.04,1.04
4.0,19.83,15.06,10.58,7.25,22.19,109.88,92.48,1.0
4.0,22.06,15.77,10.62,7.13,23.27,108.44,92.19,1.02
4.0,28.25,19.13,15.34,6.92,22.07,115.53,87.85,1.08
4.0,16.06,17.37,8.6,7.32,21.77,109.2,94.15,1.06
4.0,20.49,14.12,11.11,7.18,22.71,110.39,92.81,1.02
4.0,21.42,13.01,9.76,7.08,22.55,110.65,92.85,1.01
4.0,15.36,19.6,10.06,7.17,22.67,111.55,92.56,1.02
4.0,15.96,11.87,10.24,7.05,21.89,110.68,92.47,1.01
4.0,15.74,13.86,9.47,7.3,22.35,108.31,93.09,1.0
4.0,16.97,17.77,10.78,7.06,22.81,110.88,91.67,1.01
4.0,16.71,17.86,10.93,7.11,20.96,112.12,91.14,1.02
4.0,18.45,14.3,8.93,6.85,22.02,108.37,93.66,1.02
4.0,16.13,17.02,9.66,7.02,21.25,111.92,93.01,1.04
4.0,19.14,16.97,11.7,7.13,23.15,112.06,91.24,1.04
4.0,16.04,15.77,9.02,7.22,21.6,109.27,93.63,1.02
4.0,13.18,11.54,8.34,7.1,22.4,110.08,93.65,1.0
4.0,13.85,13.73,8.62,6.86,23.27,109.52,93.12,1.01
4.0,20.53,14.23,10.19,7.0,22.38,109.88,92.66,1.02
4.0,20.98,19.13,11.43,7.26,21.46,106.45,89.95,1.03
4.0,21.13,16.8,11.35,7.16,22.74,109.91,92.19,1.01
4.0,17.86,17.3,10.8,7.14,22.73,113.48,92.73,1.05
4.0,17.76,14.38,9.26,7.21,22.37,109.58,93.56,1.02
4.0,26.94,19.81,14.54,7.22,22.36,110.63,87.23,1.04
4.0,24.17,12.03,10.58,7.15,23.07,107.36,93.18,1.0
4.0,16.89,14.39,10.1,7.41,21.98,110.94,93.26,1.01
4.0,22.42,12.62,10.66,7.0,23.98,110.54,92.38,1.01
4.0,18.57,15.93,9.45,7.18,23.21,108.3,92.97,1.0
4.0,13.62,15.5,8.77,7.12,21.88,108.77,94.02,1.0
4.0,18.54,15.9,9.49,7.17,22.03,109.14,93.64,1.04
4.0,17.52,16.68,10.76,7.16,23.98,111.5,91.95,1.02
4.0,19.95,18.0,10.13,7.15,21.86,110.65,92.89,1.03
4.0,12.76,15.51,9.02,7.07,22.44,111.48,93.15,1.01
4.0,18.92,13.45,9.15,7.11,21.66,106.46,93.41,1.0
4.0,15.75,16.03,8.68,7.26,21.86,104.66,93.93,1.0
4.0,16.51,13.98,9.64,7.19,22.17,109.33,93.01,1.01
4.0,15.56,11.66,8.31,7.03,21.8,109.09,93.96,1.02
4.0,15.15,12.37,8.72,7.31,21.73,109.45,93.95,1.02
4.0,19.66,18.22,10.91,7.21,23.17,111.74,92.3,1.03
4.0,22.96,15.3,11.22,7.25,23.51,110.69,91.52,0.99
4.0,14.43,14.29,8.78,7.11,20.82,109.69,93.19,1.0
4.0,19.41,14.73,10.25,7.15,21.73,109.43,92.62,1.01
4.0,19.66,15.04,11.64,7.19,23.84,111.08,91.76,1.03
4.0,18.87,18.39,11.89,7.12,22.88,113.33,91.92,1.04
4.0,15.93,15.39,8.97,7.09,21.99,110.01,93.71,1.04
4.0,17.95,19.29,12.37,6.95,21.38,114.56,90.58,1.05
4.0,15.24,18.5,10.46,7.29,22.34,111.51,92.23,1.03
4.0,17.68,15.88,9.44,7.15,22.03,108.94,93.65,1.03
4.0,22.42,14.06,11.62,6.95,21.24,111.57,91.23,1.02
4.0,19.25,16.12,11.53,6.95,22.61,109.95,90.61,1.01
4.0,22.24,16.27,10.18,7.31,23.53,106.29,92.44,0.99
4.0,19.03,19.86,10.86,7.0,20.86,112.33,92.87,1.02
4.0,18.17,15.74,9.18,7.26,20.79,108.36,93.14,1.01
4.0,21.24,16.08,9.88,7.1,21.46,107.65,91.94,1.04
4.0,19.96,17.56,11.07,6.91,21.97,112.1,92.71,1.02
4.0,16.93,13.56,9.98,7.03,23.46,111.44,93.13,1.0
4.0,18.93,17.54,10.3,6.98,21.97,111.1,92.94,1.03
4.0,15.84,16.83,8.11,7.42,22.62,105.01,93.59,0.95
4.0,21.17,14.94,11.9,7.3,22.58,111.74,91.96,1.02
4.0,15.63,17.85,8.55,6.99,22.5,109.98,93.92,1.05
4.0,18.68,16.41,10.56,7.13,23.3,111.68,91.89,1.0
4.0,13.05,13.33,8.43,7.13,21.88,109.15,93.76,0.95
4.0,20.59,15.07,9.93,7.28,21.89,108.68,93.03,1.0
4.0,18.31,12.31,10.98,7.09,22.34,116.01,90.97,1.04
4.0,17.85,14.12,8.78,7.13,23.89,105.46,93.44,0.94
4.0,18.97,12.76,9.82,7.3,22.66,109.96,93.29,1.0
4.0,18.51,15.56,11.46,7.18,22.72,112.64,92.06,1.02
4.0,18.05,12.81,8.83,7.02,22.52,109.17,93.42,1.0
4.0,24.89,13.13,10.79,7.07,21.69,111.27,92.3,1.02
4.0,14.45,16.3,8.75,7.11,22.68,109.74,93.66,1.02
4.0,16.69,18.37,10.37,7.17,21.56,110.66,92.94,1.04
4.0,17.04,13.78,9.61,7.07,23.18,110.31,93.26,1.04
4.0,24.54,16.2,10.81,7.04,22.37,108.66,93.0,1.01
4.0,22.4,13.24,11.09,7.17,21.68,108.05,93.1,1.01
4.0,17.8,15.13,11.86,7.02,22.32,113.77,90.29,1.04
4.0,20.71,16.77,10.49,6.99,21.74,108.26,92.56,1.0
4.0,15.88,15.52,10.99,7.13,21.91,111.62,91.74,1.02
4.0,12.74,17.36,8.53,7.06,22.24,110.05,93.63,1.01
4.0,20.47,18.19,12.23,7.25,24.49,113.32,91.03,1.02
4.0,17.8,19.99,10.55,7.14,23.78,112.7,91.81,1.04
4.0,21.81,17.93,10.41,7.21,22.24,108.29,91.83,0.99
4.0,19.75,16.78,9.57,7.29,22.28,107.97,93.2,1.02
4.0,19.0,18.17,10.94,7.13,22.11,111.23,92.25,1.03
4.0,21.0,13.97,11.83,7.27,22.08,110.89,91.53,1.03
