label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,35.0,72.0,21.0,7.74,34.04,66.86,64.29,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,52.0,71.0,16.0,7.08,27.74,71.79,68.54,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,37.0,62.0,17.0,7.12,25.69,74.62,69.84,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,33.0,75.0,21.0,6.69,33.05,62.3,68.94,3.0
1.0,37.0,79.0,19.0,7.14,27.54,69.41,69.35,3.0
1.0,20.0,60.0,25.0,6.73,27.33,61.19,69.09,3.0
1.0,29.0,67.0,21.0,6.62,29.79,63.02,63.39,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,57.05,60.68,15.0,7.32,31.53,63.21,65.67,3.0
1.0,25.0,62.0,21.0,7.04,26.73,67.15,68.14,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,37.0,62.0,17.0,7.12,25.69,74.62,69.84,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,25.0,62.0,21.0,7.04,26.73,67.15,68.14,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,29.0,70.0,15.0,6.87,30.33,74.17,63.55,3.0
1.0,59.0,55.0,19.0,7.33,31.74,68.97,62.51,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,44.0,58.0,18.0,6.81,28.04,72.5,65.07,3.0
1.0,59.0,63.0,18.0,6.53,31.66,66.69,60.13,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,49.0,72.0,15.0,7.14,31.56,74.87,67.84,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,59.0,63.0,18.0,6.53,31.66,66.69,60.13,3.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
1.0,36.0,66.0,15.0,6.67,30.09,67.14,69.35,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,49.0,76.0,18.0,7.39,27.05,60.47,67.7,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,39.0,73.0,24.0,7.22,25.66,69.29,61.18,3.0
1.0,50.0,55.0,16.0,7.58,28.81,62.26,65.34,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,20.0,60.0,25.0,6.73,27.33,61.19,69.09,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
1.0,42.0,60.8,22.2,7.36,26.35,70.18,62.33,3.0
1.0,48.0,61.0,21.0,6.63,30.28,65.63,61.69,3.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
1.0,55.0,77.0,22.0,7.76,31.43,64.78,62.99,3.0
1.0,28.0,68.0,19.0,7.7,34.64,72.43,61.39,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,49.0,72.0,15.0,7.14,31.56,74.87,67.84,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,23.0,70.0,15.0,7.4,34.6,60.42,63.11,3.0
1.0,37.0,62.0,17.0,7.12,25.69,74.62,69.84,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,43.0,61.0,20.0,6.8,26.87,63.52,61.61,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,59.0,55.0,19.0,7.33,31.74,68.97,62.51,3.0
1.0,29.0,67.0,21.0,6.62,29.79,63.02,63.39,3.0
1.0,59.0,63.0,18.0,6.53,31.66,66.69,60.13,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
1.0,23.0,70.0,15.0,7.4,34.6,60.42,63.11,3.0
1.0,29.0,70.0,15.0,6.87,30.33,74.17,63.55,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,33.0,75.0,21.0,6.69,33.05,62.3,68.94,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,58.0,61.0,15.0,7.4,30.95,62.79,64.23,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,50.0,55.0,16.0,7.58,28.81,62.26,65.34,3.0
1.0,20.0,68.0,23.0,7.71,25.55,63.18,63.95,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,28.0,65.0,23.0,7.41,28.39,74.24,61.89,3.0
1.0,59.0,55.0,19.0,7.33,31.74,68.97,62.51,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,33.0,78.12,21.37,6.85,29.67,71.07,65.66,3.0
1.0,56.0,79.0,15.0,7.45,29.48,71.89,63.2,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,33.0,75.0,21.0,6.69,33.05,62.3,68.94,3.0
1.0,42.0,58.0,25.0,6.51,27.46,69.46,62.9,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,56.0,79.0,15.0,7.45,29.48,71.89,63.2,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,59.0,63.0,18.0,6.53,31.66,66.69,60.13,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,40.0,68.0,17.0,7.73,34.13,70.41,65.15,3.0
1.0,44.0,76.0,22.0,7.78,27.26,68.92,68.01,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,55.68,60.23,15.0,7.21,32.38,63.81,67.75,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,42.0,58.0,25.0,6.51,27.46,69.46,62.9,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,48.0,61.0,21.0,6.63,30.28,65.63,61.69,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,42.24,62.41,15.0,7.35,28.15,64.51,64.3,3.0
1.0,28.73,62.59,17.0,7.23,29.54,66.19,67.31,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,25.0,62.0,21.0,7.04,26.73,67.15,68.14,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,52.0,71.0,16.0,7.08,27.74,71.79,68.54,3.0
1.0,42.0,79.0,23.0,6.78,27.72,68.57,63.29,3.0
1.0,24.0,80.0,19.0,6.81,29.68,65.66,69.09,3.0
1.0,56.0,76.0,16.0,7.51,28.27,63.3,61.19,3.0
1.0,42.84,78.16,22.16,7.01,29.8,65.73,62.45,3.0
1.0,43.67,77.33,21.33,7.24,31.83,62.95,61.63,3.0
1.0,23.0,70.0,15.0,7.4,34.6,60.42,63.11,3.0
1.0,56.0,79.0,15.0,7.45,29.48,71.89,63.2,3.0
1.0,44.0,55.0,25.0,7.42,29.63,71.16,65.91,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,35.0,72.0,21.0,7.74,34.04,66.86,64.29,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,22.77,73.77,17.0,7.43,31.62,61.98,67.48,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,21.9,80.0,19.7,7.19,28.65,64.73,68.52,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,48.0,61.0,21.0,6.63,30.28,65.63,61.69,3.0
1.0,52.0,71.0,16.0,7.08,27.74,71.79,68.54,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,24.0,80.0,19.0,6.81,29.68,65.66,69.09,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,40.0,63.0,18.0,6.74,30.42,63.02,67.66,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,24.0,80.0,19.0,6.81,29.68,65.66,69.09,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,37.0,62.0,17.0,7.12,25.69,74.62,69.84,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,44.0,75.0,22.0,7.57,30.03,71.21,64.15,3.0
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,56.18,66.59,23.78,7.63,31.76,65.41,67.5,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,55.23,66.11,22.34,7.73,31.07,66.41,68.54,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,39.0,73.0,24.0,7.22,25.66,69.29,61.18,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,56.0,79.0,15.0,7.45,29.48,71.89,63.2,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,56.0,79.0,15.0,7.45,29.48,71.89,63.2,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,48.0,61.0,21.0,6.63,30.28,65.63,61.69,3.0
1.0,20.0,68.0,23.0,7.71,25.55,63.18,63.95,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,59.0,58.0,17.0,7.37,28.55,62.83,66.31,3.0
1.0,35.0,72.0,21.0,7.74,34.04,66.86,64.29,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,48.0,61.0,21.0,6.63,30.28,65.63,61.69,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,37.0,79.0,19.0,7.14,27.54,69.41,69.35,3.0
1.0,58.0,79.0,17.0,7.04,27.25,62.32,66.1,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,39.0,73.0,24.0,7.22,25.66,69.29,61.18,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,50.83,56.35,18.87,6.87,28.07,70.67,63.91,3.0
1.0,48.0,62.0,15.0,7.54,25.37,65.82,66.64,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,44.0,76.0,22.0,7.78,27.26,68.92,68.01,3.0
1.0,43.0,61.0,20.0,6.8,26.87,63.52,61.61,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,23.0,70.0,15.0,7.4,34.6,60.42,63.11,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,50.0,55.0,16.0,7.58,28.81,62.26,65.34,3.0
1.0,56.0,76.0,16.0,7.51,28.27,63.3,61.19,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,48.0,61.0,21.0,6.63,30.28,65.63,61.69,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,52.0,65.0,20.0,6.81,32.82,68.84,66.16,3.0
1.0,59.0,63.0,18.0,6.53,31.66,66.69,60.13,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,25.13,67.87,18.6,7.12,29.36,67.53,64.74,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,42.0,79.0,23.0,6.78,27.72,68.57,63.29,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,31.51,61.49,16.5,7.29,30.7,65.16,66.06,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,28.0,68.0,19.0,7.7,34.64,72.43,61.39,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,29.0,63.0,17.0,7.26,30.03,66.47,67.89,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,48.0,62.0,15.0,7.54,25.37,65.82,66.64,3.0
1.0,50.25,57.5,21.75,7.38,27.89,70.04,62.93,3.0
1.0,29.0,70.0,15.0,6.87,30.33,74.17,63.55,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,44.0,75.0,22.0,7.57,30.03,71.21,64.15,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
1.0,56.0,76.0,16.0,7.51,28.27,63.3,61.19,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,56.0,76.0,16.0,7.51,28.27,63.3,61.19,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,38.0,62.0,25.0,7.45,32.75,63.38,67.78,3.0
1.0,40.0,63.0,18.0,6.74,30.42,63.02,67.66,3.0
1.0,52.0,71.0,16.0,7.08,27.74,71.79,68.54,3.0
1.0,56.0,76.0,16.0,7.51,28.27,63.3,61.19,3.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
1.0,44.0,55.0,25.0,7.42,29.63,71.16,65.91,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,42.0,58.0,25.0,6.51,27.46,69.46,62.9,3.0
1.0,49.0,76.0,18.0,7.39,27.05,60.47,67.7,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,56.0,79.0,15.0,7.45,29.48,71.89,63.2,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,56.03,60.34,15.0,7.24,32.16,63.66,67.21,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,59.0,63.0,18.0,6.53,31.66,66.69,60.13,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,37.0,79.0,19.0,7.14,27.54,69.41,69.35,3.0
1.0,49.0,72.0,15.0,7.14,31.56,74.87,67.84,3.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,32.0,66.0,17.0,7.16,34.95,70.14,65.27,3.0
1.0,38.0,62.0,25.0,7.45,32.75,63.38,67.78,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,37.0,79.0,19.0,7.14,27.54,69.41,69.35,3.0
1.0,43.0,61.0,20.0,6.8,26.87,63.52,61.61,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,55.0,77.0,22.0,7.76,31.43,64.78,62.99,3.0
1.0,29.0,70.0,15.0,6.87,30.33,74.17,63.55,3.0
1.0,52.0,71.0,16.0,7.08,27.74,71.79,68.54,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,27.0,64.0,21.0,7.54,32.84,73.67,68.68,3.0
1.0,56.0,75.0,15.0,7.15,30.2,66.37,60.07,3.0
1.0,23.0,57.0,19.0,7.25,32.84,73.4,68.0,3.0
1.0,58.0,61.0,15.0,7.4,30.95,62.79,64.23,3.0
1.0,58.0,75.0,25.0,7.26,25.26,68.65,61.37,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,21.0,72.0,17.0,7.58,31.52,61.71,66.56,3.0
1.0,30.0,64.0,20.0,6.57,33.86,68.02,61.57,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,27.24,60.36,17.0,7.06,26.86,64.67,64.16,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,59.88,58.54,21.65,7.21,31.86,73.61,66.25,3.0
1.0,52.0,63.0,19.0,6.93,29.59,67.53,68.32,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,49.0,76.0,18.0,7.39,27.05,60.47,67.7,3.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
1.0,34.0,66.0,19.0,7.59,32.97,73.45,60.18,3.0
1.0,42.0,73.0,25.0,6.5,34.04,73.24,67.21,3.0
1.0,33.36,78.07,20.29,6.84,30.74,71.59,64.72,3.0
1.0,29.0,76.0,15.0,7.03,28.54,69.69,64.2,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,53.0,74.0,15.0,7.52,29.43,72.18,64.94,3.0
1.0,44.0,55.0,25.0,7.42,29.63,71.16,65.91,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,28.0,68.0,19.0,7.7,34.64,72.43,61.39,3.0
1.0,58.0,71.0,15.0,6.92,27.83,74.01,67.59,3.0
1.0,41.0,78.0,21.0,6.58,25.2,70.89,60.37,3.0
1.0,43.0,68.0,20.0,7.5,29.58,69.44,66.18,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,52.0,58.0,16.0,7.17,30.64,71.37,61.15,3.0
1.0,25.0,62.0,21.0,7.04,26.73,67.15,68.14,3.0
1.0,39.0,73.0,24.0,7.22,25.66,69.29,61.18,3.0
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
1.0,42.0,58.0,25.0,6.51,27.46,69.46,62.9,3.0
1.0,55.0,77.0,22.0,7.76,31.43,64.78,62.99,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
1.0,38.0,62.0,25.0,7.45,32.75,63.38,67.78,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,55.0,67.0,16.0,6.6,34.37,70.27,69.69,3.0
1.0,52.0,70.0,16.0,7.53,33.67,67.33,66.6,3.0
1.0,48.0,62.0,15.0,7.54,25.37,65.82,66.64,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,58.0,75.0,25.0,7.26,25.26,68.65,61.37,3.0
1.0,50.0,64.0,25.0,6.73,28.84,70.25,63.37,3.0
1.0,31.6,61.44,16.48,7.29,30.72,65.11,66.0,3.0
1.0,41.0,74.0,18.0,6.6,28.76,73.38,61.03,3.0
1.0,29.0,70.0,15.0,6.87,30.33,74.17,63.55,3.0
1.0,53.0,67.0,17.0,7.3,31.78,61.47,69.02,3.0
1.0,58.0,75.0,25.0,7.26,25.26,68.65,61.37,3.0
1.0,35.0,64.0,15.0,6.5,28.47,69.53,63.54,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,49.0,68.0,22.0,7.13,28.57,63.5,61.53,3.0
1.0,25.0,65.0,21.0,6.88,33.86,69.24,68.59,3.0
1.0,37.0,62.0,17.0,7.12,25.69,74.62,69.84,3.0
1.0,33.0,80.0,22.0,6.59,28.57,70.09,65.72,3.0
1.0,27.0,62.0,24.0,7.35,28.63,62.27,66.77,3.0
1.0,55.0,78.0,21.0,6.6,33.39,63.57,62.94,3.0
1.0,21.0,78.0,19.0,6.92,27.16,69.85,66.76,3.0
1.0,58.0,61.0,15.0,7.4,30.95,62.79,64.23,3.0
1.0,21.0,63.0,22.0,6.86,25.1,74.62,67.73,3.0
1.0,43.0,61.0,20.0,6.8,26.87,63.52,61.61,3.0
1.0,42.0,60.67,22.33,7.32,26.4,70.15,62.36,3.0
1.0,28.0,65.0,23.0,7.41,28.39,74.24,61.89,3.0
1.0,44.0,63.0,15.0,7.34,26.42,63.47,64.51,3.0
